# t [s], T [K], YF
3.355000000000120906e-03,1.101111111441549383e+03,5.995278830483684318e-02
3.356000000000121039e-03,1.101111447429447935e+03,5.995277408680625697e-02
3.357000000000121172e-03,1.101111783420464690e+03,5.995275986868725537e-02
3.358000000000121305e-03,1.101112119414599874e+03,5.995274565047983839e-02
3.359000000000121437e-03,1.101112455411853716e+03,5.995273143218401296e-02
3.360000000000121570e-03,1.101112791412226443e+03,5.995271721379976521e-02
3.361000000000121703e-03,1.101113127415718054e+03,5.995270299532710206e-02
3.362000000000121835e-03,1.101113463422329005e+03,5.995268877676602354e-02
3.363000000000121968e-03,1.101113799432059295e+03,5.995267455811652269e-02
3.364000000000122101e-03,1.101114135444909380e+03,5.995266033937859951e-02
3.365000000000122234e-03,1.101114471460879258e+03,5.995264612055225401e-02
3.366000000000122366e-03,1.101114807479969159e+03,5.995263190163748618e-02
3.367000000000122499e-03,1.101115143502179308e+03,5.995261768263428909e-02
3.368000000000122632e-03,1.101115479527509706e+03,5.995260346354266967e-02
3.369000000000122765e-03,1.101115815555960808e+03,5.995258924436262099e-02
3.370000000000122897e-03,1.101116151587532840e+03,5.995257502509414305e-02
3.371000000000123030e-03,1.101116487622225804e+03,5.995256080573723584e-02
3.372000000000123163e-03,1.101116823660039927e+03,5.995254658629189243e-02
3.373000000000123295e-03,1.101117159700975662e+03,5.995253236675811975e-02
3.374000000000123428e-03,1.101117495745033011e+03,5.995251814713591088e-02
3.375000000000123561e-03,1.101117831792212201e+03,5.995250392742526580e-02
3.376000000000123694e-03,1.101118167842513230e+03,5.995248970762618451e-02
3.377000000000123826e-03,1.101118503895936556e+03,5.995247548773866009e-02
3.378000000000123959e-03,1.101118839952482404e+03,5.995246126776269946e-02
3.379000000000124092e-03,1.101119176012150774e+03,5.995244704769829569e-02
3.380000000000124225e-03,1.101119512074941895e+03,5.995243282754544878e-02
3.381000000000124357e-03,1.101119848140855993e+03,5.995241860730415873e-02
3.382000000000124490e-03,1.101120184209893523e+03,5.995240438697442553e-02
3.383000000000124623e-03,1.101120520282054258e+03,5.995239016655624226e-02
3.384000000000124755e-03,1.101120856357338653e+03,5.995237594604960890e-02
3.385000000000124888e-03,1.101121192435746934e+03,5.995236172545453240e-02
3.386000000000125021e-03,1.101121528517279103e+03,5.995234750477099889e-02
3.387000000000125154e-03,1.101121864601935613e+03,5.995233328399901529e-02
3.388000000000125286e-03,1.101122200689716465e+03,5.995231906313858161e-02
3.389000000000125419e-03,1.101122536780621886e+03,5.995230484218969091e-02
3.390000000000125552e-03,1.101122872874652103e+03,5.995229062115234320e-02
3.391000000000125685e-03,1.101123208971807344e+03,5.995227640002653846e-02
3.392000000000125817e-03,1.101123545072087836e+03,5.995226217881227671e-02
3.393000000000125950e-03,1.101123881175493807e+03,5.995224795750955793e-02
3.394000000000126083e-03,1.101124217282025256e+03,5.995223373611837520e-02
3.395000000000126215e-03,1.101124553391682639e+03,5.995221951463872850e-02
3.396000000000126348e-03,1.101124889504465955e+03,5.995220529307061785e-02
3.397000000000126481e-03,1.101125225620375431e+03,5.995219107141404324e-02
3.398000000000126614e-03,1.101125561739411296e+03,5.995217684966900468e-02
3.399000000000126746e-03,1.101125897861573776e+03,5.995216262783549521e-02
3.400000000000126879e-03,1.101126233986863099e+03,5.995214840591351485e-02
3.401000000000127012e-03,1.101126570115279264e+03,5.995213418390306359e-02
3.402000000000127145e-03,1.101126906246822728e+03,5.995211996180414143e-02
3.403000000000127277e-03,1.101127242381493488e+03,5.995210573961674838e-02
3.404000000000127410e-03,1.101127578519291774e+03,5.995209151734088443e-02
3.405000000000127543e-03,1.101127914660217812e+03,5.995207729497654264e-02
3.406000000000127675e-03,1.101128250804271829e+03,5.995206307252372302e-02
3.407000000000127808e-03,1.101128586951454054e+03,5.995204884998242556e-02
3.408000000000127941e-03,1.101128923101764713e+03,5.995203462735265026e-02
3.409000000000128074e-03,1.101129259255204033e+03,5.995202040463439019e-02
3.410000000000128206e-03,1.101129595411772016e+03,5.995200618182764535e-02
3.411000000000128339e-03,1.101129931571468887e+03,5.995199195893242267e-02
3.412000000000128472e-03,1.101130267734295103e+03,5.995197773594871521e-02
3.413000000000128605e-03,1.101130603900250662e+03,5.995196351287651604e-02
3.414000000000128737e-03,1.101130940069335793e+03,5.995194928971583209e-02
3.415000000000128870e-03,1.101131276241550495e+03,5.995193506646665643e-02
3.416000000000129003e-03,1.101131612416895223e+03,5.995192084312898906e-02
3.417000000000129135e-03,1.101131948595370204e+03,5.995190661970282997e-02
3.418000000000129268e-03,1.101132284776975439e+03,5.995189239618817917e-02
3.419000000000129401e-03,1.101132620961711154e+03,5.995187817258503665e-02
3.420000000000129534e-03,1.101132957149577805e+03,5.995186394889339548e-02
3.421000000000129666e-03,1.101133293340575392e+03,5.995184972511326260e-02
3.422000000000129799e-03,1.101133629534704141e+03,5.995183550124463107e-02
3.423000000000129932e-03,1.101133965731964054e+03,5.995182127728749394e-02
3.424000000000130065e-03,1.101134301932355584e+03,5.995180705324185816e-02
3.425000000000130197e-03,1.101134638135878959e+03,5.995179282910772373e-02
3.426000000000130330e-03,1.101134974342534179e+03,5.995177860488508370e-02
3.427000000000130463e-03,1.101135310552321471e+03,5.995176438057393808e-02
3.428000000000130595e-03,1.101135646765241063e+03,5.995175015617428688e-02
3.429000000000130728e-03,1.101135982981293182e+03,5.995173593168613008e-02
3.430000000000130861e-03,1.101136319200478056e+03,5.995172170710946075e-02
3.431000000000130994e-03,1.101136655422795911e+03,5.995170748244427888e-02
3.432000000000131126e-03,1.101136991648246976e+03,5.995169325769059143e-02
3.433000000000131259e-03,1.101137327876831250e+03,5.995167903284839145e-02
3.434000000000131392e-03,1.101137664108548961e+03,5.995166480791767200e-02
3.435000000000131525e-03,1.101138000343400563e+03,5.995165058289844001e-02
3.436000000000131657e-03,1.101138336581386056e+03,5.995163635779068856e-02
3.437000000000131790e-03,1.101138672822505669e+03,5.995162213259441764e-02
3.438000000000131923e-03,1.101139009066759627e+03,5.995160790730962724e-02
3.439000000000132055e-03,1.101139345314147931e+03,5.995159368193631738e-02
3.440000000000132188e-03,1.101139681564671037e+03,5.995157945647448805e-02
3.441000000000132321e-03,1.101140017818328943e+03,5.995156523092413231e-02
3.442000000000132454e-03,1.101140354075122104e+03,5.995155100528525016e-02
3.443000000000132586e-03,1.101140690335050522e+03,5.995153677955784161e-02
3.444000000000132719e-03,1.101141026598114422e+03,5.995152255374190664e-02
3.445000000000132852e-03,1.101141362864314033e+03,5.995150832783744527e-02
3.446000000000132985e-03,1.101141699133649354e+03,5.995149410184445055e-02
3.447000000000133117e-03,1.101142035406120840e+03,5.995147987576292942e-02
3.448000000000133250e-03,1.101142371681728719e+03,5.995146564959287494e-02
3.449000000000133383e-03,1.101142707960472990e+03,5.995145142333428712e-02
3.450000000000133515e-03,1.101143044242353881e+03,5.995143719698715901e-02
3.451000000000133648e-03,1.101143380527371619e+03,5.995142297055149755e-02
3.452000000000133781e-03,1.101143716815526432e+03,5.995140874402729581e-02
3.453000000000133914e-03,1.101144053106818546e+03,5.995139451741455378e-02
3.454000000000134046e-03,1.101144389401248191e+03,5.995138029071327146e-02
3.455000000000134179e-03,1.101144725698815591e+03,5.995136606392344886e-02
3.456000000000134312e-03,1.101145061999520749e+03,5.995135183704507903e-02
3.457000000000134445e-03,1.101145398303363891e+03,5.995133761007816892e-02
3.458000000000134577e-03,1.101145734610345244e+03,5.995132338302271158e-02
3.459000000000134710e-03,1.101146070920465263e+03,5.995130915587870701e-02
3.460000000000134843e-03,1.101146407233723721e+03,5.995129492864615522e-02
3.461000000000134975e-03,1.101146743550121073e+03,5.995128070132504927e-02
3.462000000000135108e-03,1.101147079869657546e+03,5.995126647391539609e-02
3.463000000000135241e-03,1.101147416192333139e+03,5.995125224641718875e-02
3.464000000000135374e-03,1.101147752518148309e+03,5.995123801883042725e-02
3.465000000000135506e-03,1.101148088847103054e+03,5.995122379115511158e-02
3.466000000000135639e-03,1.101148425179197602e+03,5.995120956339123480e-02
3.467000000000135772e-03,1.101148761514432181e+03,5.995119533553880387e-02
3.468000000000135905e-03,1.101149097852807017e+03,5.995118110759781183e-02
3.469000000000136037e-03,1.101149434194322339e+03,5.995116687956825868e-02
3.470000000000136170e-03,1.101149770538978146e+03,5.995115265145014444e-02
3.471000000000136303e-03,1.101150106886774893e+03,5.995113842324346909e-02
3.472000000000136435e-03,1.101150443237712580e+03,5.995112419494822570e-02
3.473000000000136568e-03,1.101150779591791434e+03,5.995110996656441427e-02
3.474000000000136701e-03,1.101151115949011682e+03,5.995109573809203479e-02
3.475000000000136834e-03,1.101151452309373553e+03,5.995108150953108728e-02
3.476000000000136966e-03,1.101151788672877274e+03,5.995106728088157172e-02
3.477000000000137099e-03,1.101152125039523071e+03,5.995105305214348118e-02
3.478000000000137232e-03,1.101152461409310945e+03,5.995103882331682260e-02
3.479000000000137365e-03,1.101152797782241350e+03,5.995102459440158904e-02
3.480000000000137497e-03,1.101153134158314288e+03,5.995101036539778050e-02
3.481000000000137630e-03,1.101153470537529984e+03,5.995099613630539698e-02
3.482000000000137763e-03,1.101153806919888666e+03,5.995098190712443154e-02
3.483000000000137895e-03,1.101154143305390562e+03,5.995096767785489111e-02
3.484000000000138028e-03,1.101154479694035899e+03,5.995095344849676877e-02
3.485000000000138161e-03,1.101154816085824677e+03,5.995093921905006451e-02
3.486000000000138294e-03,1.101155152480757351e+03,5.995092498951477833e-02
3.487000000000138426e-03,1.101155488878833921e+03,5.995091075989090329e-02
3.488000000000138559e-03,1.101155825280054614e+03,5.995089653017844633e-02
3.489000000000138692e-03,1.101156161684419658e+03,5.995088230037740051e-02
3.490000000000138825e-03,1.101156498091929279e+03,5.995086807048776584e-02
3.491000000000138957e-03,1.101156834502583706e+03,5.995085384050954230e-02
3.492000000000139090e-03,1.101157170916382938e+03,5.995083961044272297e-02
3.493000000000139223e-03,1.101157507333327430e+03,5.995082538028731478e-02
3.494000000000139355e-03,1.101157843753417183e+03,5.995081115004331079e-02
3.495000000000139488e-03,1.101158180176652650e+03,5.995079691971071101e-02
3.496000000000139621e-03,1.101158516603033831e+03,5.995078268928951543e-02
3.497000000000139754e-03,1.101158853032560955e+03,5.995076845877972405e-02
3.498000000000139886e-03,1.101159189465234022e+03,5.995075422818132993e-02
3.499000000000140019e-03,1.101159525901053485e+03,5.995073999749433308e-02
3.500000000000140152e-03,1.101159862340019572e+03,5.995072576671873349e-02
3.501000000000140285e-03,1.101160198782132284e+03,5.995071153585453116e-02
3.502000000000140417e-03,1.101160535227391847e+03,5.995069730490172610e-02
3.503000000000140550e-03,1.101160871675798489e+03,5.995068307386031831e-02
3.504000000000140683e-03,1.101161208127352438e+03,5.995066884273030083e-02
3.505000000000140815e-03,1.101161544582053921e+03,5.995065461151167369e-02
3.506000000000140948e-03,1.101161881039903164e+03,5.995064038020443686e-02
3.507000000000141081e-03,1.101162217500900397e+03,5.995062614880859037e-02
3.508000000000141214e-03,1.101162553965045618e+03,5.995061191732412725e-02
3.509000000000141346e-03,1.101162890432339054e+03,5.995059768575105447e-02
3.510000000000141479e-03,1.101163226902781162e+03,5.995058345408936507e-02
3.511000000000141612e-03,1.101163563376371940e+03,5.995056922233905905e-02
3.512000000000141745e-03,1.101163899853111616e+03,5.995055499050013642e-02
3.513000000000141877e-03,1.101164236333000190e+03,5.995054075857259024e-02
3.514000000000142010e-03,1.101164572816038117e+03,5.995052652655642744e-02
3.515000000000142143e-03,1.101164909302225396e+03,5.995051229445164109e-02
3.516000000000142275e-03,1.101165245791562484e+03,5.995049806225823119e-02
3.517000000000142408e-03,1.101165582284049378e+03,5.995048382997619774e-02
3.518000000000142541e-03,1.101165918779686308e+03,5.995046959760553379e-02
3.519000000000142674e-03,1.101166255278473500e+03,5.995045536514624629e-02
3.520000000000142806e-03,1.101166591780411181e+03,5.995044113259832830e-02
3.521000000000142939e-03,1.101166928285499353e+03,5.995042689996177981e-02
3.522000000000143072e-03,1.101167264793738468e+03,5.995041266723660084e-02
3.523000000000143205e-03,1.101167601305128528e+03,5.995039843442279137e-02
3.524000000000143337e-03,1.101167937819669987e+03,5.995038420152034447e-02
3.525000000000143470e-03,1.101168274337362845e+03,5.995036996852926015e-02
3.526000000000143603e-03,1.101168610858207330e+03,5.995035573544954532e-02
3.527000000000143735e-03,1.101168947382203669e+03,5.995034150228119307e-02
3.528000000000143868e-03,1.101169283909351861e+03,5.995032726902419645e-02
3.529000000000144001e-03,1.101169620439652363e+03,5.995031303567856240e-02
3.530000000000144134e-03,1.101169956973105172e+03,5.995029880224428398e-02
3.531000000000144266e-03,1.101170293509710746e+03,5.995028456872136119e-02
3.532000000000144399e-03,1.101170630049469082e+03,5.995027033510979403e-02
3.533000000000144532e-03,1.101170966592380410e+03,5.995025610140958250e-02
3.534000000000144665e-03,1.101171303138444955e+03,5.995024186762072660e-02
3.535000000000144797e-03,1.101171639687662719e+03,5.995022763374321939e-02
3.536000000000144930e-03,1.101171976240034155e+03,5.995021339977706087e-02
3.537000000000145063e-03,1.101172312795559264e+03,5.995019916572225105e-02
3.538000000000145195e-03,1.101172649354238501e+03,5.995018493157878992e-02
3.539000000000145328e-03,1.101172985916071866e+03,5.995017069734667053e-02
3.540000000000145461e-03,1.101173322481059586e+03,5.995015646302589984e-02
3.541000000000145594e-03,1.101173659049201888e+03,5.995014222861647091e-02
3.542000000000145726e-03,1.101173995620498999e+03,5.995012799411838372e-02
3.543000000000145859e-03,1.101174332194950921e+03,5.995011375953163829e-02
3.544000000000145992e-03,1.101174668772558107e+03,5.995009952485623461e-02
3.545000000000146125e-03,1.101175005353320557e+03,5.995008529009216575e-02
3.546000000000146257e-03,1.101175341937238500e+03,5.995007105523943169e-02
3.547000000000146390e-03,1.101175678524312161e+03,5.995005682029803246e-02
3.548000000000146523e-03,1.101176015114541769e+03,5.995004258526796803e-02
3.549000000000146655e-03,1.101176351707927552e+03,5.995002835014923842e-02
3.550000000000146788e-03,1.101176688304469735e+03,5.995001411494183668e-02
3.551000000000146921e-03,1.101177024904168320e+03,5.994999987964576976e-02
3.552000000000147054e-03,1.101177361507023534e+03,5.994998564426103072e-02
3.553000000000147186e-03,1.101177698113035831e+03,5.994997140878761954e-02
3.554000000000147319e-03,1.101178034722205211e+03,5.994995717322552931e-02
3.555000000000147452e-03,1.101178371334531903e+03,5.994994293757476694e-02
3.556000000000147585e-03,1.101178707950015905e+03,5.994992870183532552e-02
3.557000000000147717e-03,1.101179044568657673e+03,5.994991446600720503e-02
3.558000000000147850e-03,1.101179381190457434e+03,5.994990023009040547e-02
3.559000000000147983e-03,1.101179717815415188e+03,5.994988599408492685e-02
